source,target,weight
BWI,LYH,1.0
BWI,SBY,16.0
BWI,MKG,1.0
BWI,MMH,1.0
CAE,CLE,3.0
CAE,CLT,26738.0
CAE,DCA,8466.0
CAE,EWR,2.0
CAE,FLL,2.0
CAE,IAD,6103.0
CAE,ILM,18.0
CAE,IND,1.0
CAE,LAX,1.0
CAE,LGA,5702.0
CAE,MDT,3.0
CAE,MIA,76.0
CAE,MYR,71.0
CAE,ORD,6700.0
CAE,PHF,4.0
CAE,PHL,3820.0
CAE,PVD,1.0
CAE,ROA,1.0
CAE,SAV,67.0
CAE,DFW,14944.0
CAE,IAH,1123.0
CAE,LIT,1.0
CAE,BHM,22.0
CAE,BIL,1.0
CAE,CHS,282.0
CAE,CMH,2.0
CAE,DEN,1.0
CAE,FAR,1.0
CAE,GPT,1.0
CAE,JAX,13.0
CAE,LAS,1.0
CAE,MCI,2.0
CAE,MCO,13.0
CAE,MEM,2.0
CAE,MHT,3.0
CAE,MSY,2.0
CAE,PNS,2.0
CAE,RDU,90.0
CAE,SDF,1.0
CAE,SLC,2.0
CAE,TPA,6.0
CAE,VPS,5.0
CAE,HSV,1.0
CAE,TLH,3.0
CAE,VLD,1.0
CAE,PBI,4.0
CAE,ABE,1.0
CAE,FSM,1.0
CAE,ABY,1.0
CAE,AVL,18.0
CAE,CHA,2.0
CAE,DAB,1.0
CAE,FAY,10.0
CAE,GSO,31.0
CAE,GSP,119.0
CAE,ORF,6.0
CAE,TYS,13.0
CAE,RIC,28.0
CAE,AGS,95.0
CAE,ATW,1.0
CAE,CHO,1.0
CAE,CRW,1.0
CAE,DAY,8.0
CAE,DHN,1.0
CAE,EWN,1.0
CAE,GNV,9.0
CAE,MLB,1.0
CAE,OAJ,3.0
CAE,PGV,3.0
CAE,RST,1.0
CAE,SGF,1.0
CAE,SRQ,1.0
CAE,TRI,1.0
CAE,CWA,8.0
CAE,FLO,5.0
CLE,CLT,37522.0
CLE,CVG,444.0
CLE,DCA,16962.0
CLE,DTW,17843.0
CLE,EWR,20554.0
CLE,FLL,24843.0
CLE,HPN,3.0
CLE,IAD,13540.0
CLE,ILM,1.0
CLE,IND,99.0
CLE,JFK,10719.0
CLE,LAX,29814.0
CLE,LGA,36765.0
CLE,MDT,16.0
CLE,MIA,8511.0
CLE,MYR,6613.0
CLE,OMA,57.0
CLE,ORD,71624.0
CLE,PGD,3207.0
CLE,PHL,12392.0
CLE,PIE,2417.0
CLE,PIT,524.0
CLE,PVD,54.0
CLE,ROA,3.0
CLE,SAV,4734.0
CLE,SFB,1518.0
CLE,SYR,13.0
CLE,TVC,4.0
CLE,AUS,2880.0
CLE,DFW,36722.0
CLE,HOU,354.0
CLE,IAH,20512.0
CLE,LBB,2.0
CLE,LIT,20.0
CLE,OKC,14.0
CLE,SAT,234.0
CLE,BHM,10.0
CLE,BIL,1.0
CLE,BOI,4.0
CLE,BUR,18.0
CLE,CHS,2583.0
CLE,CMH,879.0
CLE,COS,1.0
CLE,DAL,931.0
CLE,DEN,56329.0
CLE,DSM,26.0
CLE,ECP,8.0
CLE,ELP,1.0
CLE,FAR,1.0
CLE,FAT,1.0
CLE,GEG,2.0
CLE,GRR,43.0
CLE,ICT,47.0
CLE,JAX,1692.0
CLE,LAS,33116.0
CLE,MCI,487.0
CLE,MCO,48450.0
CLE,MDW,31547.0
CLE,MEM,10.0
CLE,MFE,1.0
CLE,MFR,1.0
CLE,MHT,22.0
CLE,MKE,8863.0
CLE,MSP,20480.0
CLE,MSY,4131.0
CLE,OAK,71.0
CLE,ONT,23.0
CLE,PDX,10.0
CLE,PHX,21432.0
CLE,PNS,22.0
CLE,RDU,5855.0
CLE,RNO,16.0
CLE,RSW,27986.0
CLE,SAN,2796.0
CLE,SDF,49.0
CLE,SEA,3245.0
CLE,SFO,17631.0
CLE,SJC,73.0
CLE,SLC,6001.0
CLE,SMF,120.0
CLE,SNA,13.0
CLE,STL,18758.0
CLE,TPA,25810.0
CLE,TUL,6.0
CLE,TUS,25.0
CLE,VPS,830.0
CLE,TLH,1.0
CLE,MSO,13.0
CLE,PBI,2569.0
CLE,ABE,2.0
CLE,JAN,3.0
CLE,LFT,1.0
CLE,MOB,1.0
CLE,CHA,1.0
CLE,GSO,1.0
CLE,GSP,2.0
CLE,LEX,17.0
CLE,ORF,621.0
CLE,TYS,6.0
CLE,ABQ,29.0
CLE,BGR,1.0
CLE,BTV,5.0
CLE,CAK,438.0
CLE,ELM,1.0
CLE,ITH,1.0
CLE,MSN,8.0
CLE,PWM,7.0
CLE,RIC,14.0
CLE,ROC,40.0
CLE,CID,3.0
CLE,MLI,3.0
CLE,HLN,1.0
CLE,SBN,13.0
CLE,FNT,2.0
CLE,MBS,3.0
CLE,CHO,1.0
CLE,CRW,9.0
CLE,DAY,125.0
CLE,EVV,1.0
CLE,FWA,27.0
CLE,GRB,3.0
CLE,LAN,4.0
CLE,MGM,1.0
CLE,PIA,1.0
CLE,SRQ,6293.0
CLE,TRI,1.0
CLE,XNA,1.0
CLE,ERI,57.0
CLE,IPT,1.0
CLE,SBA,11.0
CLE,HTS,1.0
CLE,TOL,15.0
CLT,CVG,31576.0
CLT,DCA,67801.0
CLT,DTW,56572.0
CLT,EWR,105943.0
CLT,EYW,9784.0
CLT,FLL,78483.0
CLT,HPN,14040.0
CLT,IAD,39420.0
CLT,ILM,49692.0
CLT,IND,38767.0
CLT,JFK,67908.0
CLT,LAX,72504.0
CLT,LGA,114001.0
CLT,MDT,27086.0
CLT,MIA,55585.0
CLT,MYR,41060.0
CLT,OMA,12070.0
CLT,ORD,100964.0
CLT,PHF,19389.0
CLT,PHL,90372.0
CLT,PIT,54552.0
CLT,PVD,42365.0
CLT,ROA,21387.0
CLT,SAV,39848.0
CLT,SYR,28215.0
CLT,TVC,124.0
CLT,AMA,1.0
CLT,AUS,39506.0
CLT,DFW,100167.0
CLT,HOU,7885.0
CLT,IAH,60366.0
CLT,LBB,1.0
CLT,LIT,14401.0
CLT,MAF,4.0
CLT,OKC,10331.0
CLT,SAT,33636.0
CLT,SHV,6473.0
CLT,BHM,22812.0
CLT,BUR,52.0
CLT,CHS,49972.0
CLT,CMH,29312.0
CLT,COS,1.0
CLT,DAL,9165.0
CLT,DEN,79400.0
CLT,DSM,11276.0
CLT,ECP,7611.0
CLT,ELP,17.0
CLT,GPT,8780.0
CLT,GRR,12298.0
CLT,HRL,1.0
CLT,ICT,2.0
CLT,JAC,1.0
CLT,JAX,56721.0
CLT,LAS,62976.0
CLT,MCI,26230.0
CLT,MCO,131239.0
CLT,MDW,16960.0
CLT,MEM,36975.0
CLT,MHT,15784.0
CLT,MKE,18501.0
CLT,MSP,52453.0
CLT,MSY,46980.0
CLT,MTJ,232.0
CLT,OAK,41.0
CLT,ONT,1.0
CLT,PDX,10268.0
CLT,PHX,95239.0
CLT,PNS,20455.0
CLT,PSP,1.0
CLT,RAP,1268.0
CLT,RDU,71393.0
CLT,RSW,48214.0
CLT,SAN,41293.0
CLT,SDF,29549.0
CLT,SEA,35675.0
CLT,SFO,50274.0
CLT,SJC,24.0
CLT,SLC,19790.0
CLT,SMF,11106.0
CLT,SNA,13.0
CLT,STL,35661.0
CLT,TPA,90885.0
CLT,TUL,12963.0
CLT,TUS,598.0
CLT,VPS,17621.0
CLT,HSV,14031.0
CLT,TLH,15074.0
CLT,VLD,1.0
CLT,PBI,51723.0
CLT,ABE,12618.0
CLT,JAN,12877.0
CLT,MLU,1.0
CLT,MOB,11174.0
CLT,AVL,29381.0
CLT,CHA,23380.0
CLT,DAB,19233.0
CLT,FAY,22987.0
CLT,GSO,35227.0
CLT,GSP,35917.0
CLT,LEX,14859.0
CLT,ORF,46954.0
CLT,TYS,24517.0
CLT,ABQ,69.0
CLT,ACK,164.0
CLT,BGR,2882.0
CLT,BTV,9593.0
CLT,CAK,16601.0
CLT,HVN,503.0
CLT,ISP,32.0
CLT,ITH,352.0
CLT,MSN,8618.0
CLT,PWM,18521.0
CLT,RIC,52530.0
CLT,ROC,18132.0
CLT,CID,7575.0
CLT,SBN,7357.0
CLT,FNT,1857.0
CLT,AGS,21114.0
CLT,CHO,25863.0
CLT,CRW,14116.0
CLT,DAY,18988.0
CLT,EVV,4572.0
CLT,EWN,17289.0
CLT,FWA,6813.0
CLT,GNV,15566.0
CLT,GRB,1.0
CLT,LNK,1.0
CLT,LWB,2.0
CLT,MGM,7929.0
CLT,MLB,13449.0
CLT,OAJ,21324.0
CLT,PGV,10044.0
CLT,PIA,6696.0
CLT,SGF,8977.0
CLT,SRQ,24123.0
CLT,TRI,13450.0
CLT,TTN,5819.0
CLT,XNA,13583.0
CLT,BRO,1.0
CLT,ERI,3270.0
CLT,SUX,1.0
CLT,CMI,3216.0
CLT,SPI,1.0
CLT,FLO,8907.0
CLT,HTS,6695.0
CLT,TOL,6247.0
CLT,LYH,17923.0
CLT,SBY,5249.0
CLT,BKW,3.0
CLT,MHK,1.0
CLT,PKB,9.0
CVG,DCA,20906.0
CVG,DTW,16817.0
CVG,EWR,24652.0
CVG,FLL,22001.0
CVG,IAD,9039.0
CVG,ILM,1.0
CVG,IND,465.0
CVG,JFK,3360.0
CVG,LAX,24677.0
CVG,LGA,32438.0
CVG,MDT,2.0
CVG,MIA,8980.0
CVG,MYR,1749.0
CVG,OMA,14.0
CVG,ORD,49395.0
CVG,PGD,11652.0
CVG,PHL,25446.0
CVG,PIE,11929.0
CVG,PIT,112.0
CVG,PVD,869.0
CVG,ROA,3.0
CVG,SAV,4992.0
CVG,SFB,12022.0
CVG,SYR,2.0
CVG,TVC,5.0
CVG,AUS,8149.0
CVG,DFW,38665.0
CVG,HOU,63.0
CVG,IAH,19748.0
CVG,LIT,3.0
CVG,OKC,22.0
CVG,SAT,101.0
CVG,BHM,1.0
CVG,BOI,79.0
CVG,BUR,4.0
CVG,CHS,2834.0
CVG,CMH,836.0
CVG,DAL,172.0
CVG,DEN,47635.0
CVG,DSM,1.0
CVG,ECP,1.0
CVG,GRR,34.0
CVG,JAX,5249.0
CVG,LAS,28849.0
CVG,MCI,4433.0
CVG,MCO,39406.0
CVG,MDW,27878.0
CVG,MEM,9.0
CVG,MHT,61.0
CVG,MKE,20.0
CVG,MSP,25388.0
CVG,MSY,4065.0
CVG,OAK,62.0
CVG,ONT,13.0
CVG,PDX,14.0
CVG,PHX,11278.0
CVG,PNS,3.0
CVG,PSP,1.0
CVG,RDU,7961.0
CVG,RNO,3.0
CVG,RSW,19640.0
CVG,SAN,3279.0
CVG,SDF,511.0
CVG,SEA,6891.0
CVG,SFO,18504.0
CVG,SJC,7.0
CVG,SLC,16163.0
CVG,SMF,24.0
CVG,SNA,5.0
CVG,STL,3775.0
CVG,TPA,16811.0
CVG,TUL,3.0
CVG,TUS,1.0
CVG,VPS,9203.0
CVG,CSG,1.0
CVG,HSV,5.0
CVG,PBI,356.0
CVG,ABE,1.0
CVG,MLU,1.0
CVG,AVL,6.0
CVG,BMI,2.0
CVG,CHA,5.0
CVG,GSO,5.0
CVG,GSP,5.0
CVG,LEX,322.0
CVG,ORF,617.0
CVG,TYS,35.0
CVG,ABQ,48.0
CVG,BTV,1.0
CVG,CAK,40.0
CVG,ELM,3.0
CVG,MSN,24.0
CVG,PWM,8.0
CVG,RIC,4.0
CVG,ROC,3.0
CVG,CID,1.0
CVG,MLI,1.0
CVG,SBN,5.0
CVG,FNT,3.0
CVG,MBS,1.0
CVG,AEX,1.0
CVG,ATW,1.0
CVG,CHO,2.0
CVG,CRW,24.0
CVG,DAY,392.0
CVG,EVV,24.0
CVG,FWA,26.0
CVG,GRB,3.0
CVG,IDA,1.0
CVG,LAN,1.0
CVG,PIA,2.0
CVG,SRQ,5769.0
CVG,TRI,2.0
CVG,XNA,5.0
CVG,COU,1.0
CVG,JLN,1.0
CVG,TOL,2.0
CVG,APN,1.0
DCA,DTW,56838.0
DCA,EWR,14426.0
DCA,EYW,2866.0
DCA,FLL,44186.0
DCA,HPN,11090.0
DCA,IAD,12550.0
DCA,ILM,2596.0
DCA,IND,22412.0
DCA,JFK,21429.0
DCA,LAX,43845.0
DCA,LGA,65232.0
DCA,MDT,76.0
DCA,MIA,61055.0
DCA,MYR,3515.0
DCA,OMA,11050.0
DCA,ORD,148111.0
DCA,PHF,77.0
DCA,PHL,12587.0
DCA,PIT,14865.0
DCA,PVD,39133.0
DCA,ROA,59.0
DCA,SAV,6340.0
DCA,SYR,9403.0
DCA,AUS,9559.0
DCA,DFW,87921.0
DCA,HOU,22922.0
DCA,IAH,36717.0
DCA,LBB,10.0
DCA,LIT,4210.0
DCA,MAF,11.0
DCA,OKC,10463.0
DCA,SAT,1334.0
DCA,BHM,8183.0
DCA,BOI,2.0
DCA,BUR,38.0
DCA,CHS,24070.0
DCA,CMH,28025.0
DCA,CRP,10.0
DCA,DAL,40981.0
DCA,DEN,47534.0
DCA,DSM,6029.0
DCA,ECP,21.0
DCA,EGE,1.0
DCA,ELP,65.0
DCA,GEG,3.0
DCA,GRR,5214.0
DCA,HRL,52.0
DCA,ICT,17.0
DCA,JAC,1.0
DCA,JAX,23849.0
DCA,LAS,11682.0
DCA,MCI,25366.0
DCA,MCO,87641.0
DCA,MDW,41309.0
DCA,MEM,12654.0
DCA,MHT,12485.0
DCA,MKE,13579.0
DCA,MSP,58801.0
DCA,MSY,33095.0
DCA,OAK,929.0
DCA,ONT,26.0
DCA,PDX,10200.0
DCA,PHX,36331.0
DCA,PNS,7434.0
DCA,PSP,3.0
DCA,RDU,32836.0
DCA,RNO,35.0
DCA,RSW,17269.0
DCA,SAN,1455.0
DCA,SDF,10671.0
DCA,SEA,19907.0
DCA,SFO,22156.0
DCA,SJC,62.0
DCA,SLC,13276.0
DCA,SMF,58.0
DCA,SNA,198.0
DCA,STL,47366.0
DCA,TPA,48730.0
DCA,TUL,28.0
DCA,TUS,11.0
DCA,VPS,3870.0
DCA,HSV,11765.0
DCA,TLH,3359.0
DCA,MVY,1370.0
DCA,EUG,2.0
DCA,PBI,19661.0
DCA,ABE,15.0
DCA,FSM,1.0
DCA,JAN,2587.0
DCA,LCH,1.0
DCA,LFT,1.0
DCA,AVL,7.0
DCA,CHA,2231.0
DCA,FAY,10.0
DCA,GSO,6205.0
DCA,GSP,7780.0
DCA,LEX,2302.0
DCA,ORF,8357.0
DCA,TYS,6844.0
DCA,ABQ,1156.0
DCA,ACK,2516.0
DCA,BGR,9070.0
DCA,BTV,12566.0
DCA,CAK,2148.0
DCA,ISP,4.0
DCA,ITH,8.0
DCA,MSN,3462.0
DCA,PBG,1.0
DCA,PWM,19062.0
DCA,RIC,655.0
DCA,ROC,7568.0
DCA,SWF,2.0
DCA,BZN,1.0
DCA,TXK,1.0
DCA,SBN,35.0
DCA,AEX,2.0
DCA,AGS,153.0
DCA,CHO,165.0
DCA,CRW,2505.0
DCA,DAY,9076.0
DCA,EWN,2.0
DCA,FWA,1.0
DCA,GRB,1.0
DCA,LAN,2280.0
DCA,LWB,1.0
DCA,MGM,2191.0
DCA,MLB,452.0
DCA,OAJ,2.0
DCA,PGV,1.0
DCA,PIA,1.0
DCA,SGF,1.0
DCA,SRQ,4481.0
DCA,TRI,3.0
DCA,XNA,3478.0
DCA,CWA,1.0
DCA,RHI,1.0
DCA,IPT,1.0
DCA,FLO,1.0
DCA,HTS,1.0
DCA,LYH,17.0
DCA,SBY,17.0
DCA,SHD,1.0
DTW,EWR,46767.0
DTW,FLL,78991.0
DTW,HPN,12624.0
DTW,IAD,26340.0
DTW,IND,25801.0
DTW,JFK,12488.0
DTW,LAX,87363.0
DTW,LGA,95627.0
DTW,MDT,11491.0
DTW,MIA,29888.0
DTW,MYR,12096.0
DTW,OMA,11734.0
DTW,ORD,82369.0
DTW,PHF,2.0
DTW,PHL,53526.0
DTW,PIT,19915.0
DTW,PVD,17217.0
DTW,ROA,1.0
DTW,SAV,3356.0
DTW,SYR,14565.0
DTW,TVC,17513.0
DTW,AMA,4.0
DTW,AUS,34350.0
DTW,DFW,84966.0
DTW,HOU,308.0
DTW,IAH,49062.0
DTW,LIT,2111.0
DTW,MAF,8.0
DTW,OKC,4918.0
DTW,SAT,12002.0
DTW,BHM,9333.0
DTW,BIL,1.0
DTW,BOI,5.0
DTW,BUR,24.0
DTW,CHS,8311.0
DTW,CMH,19127.0
DTW,DAL,9785.0
DTW,DEN,93475.0
DTW,DSM,13320.0
DTW,ECP,6.0
DTW,ELP,7.0
DTW,FAR,1.0
DTW,FAT,2.0
DTW,GEG,7.0
DTW,GRR,34293.0
DTW,HRL,1.0
DTW,ICT,37.0
DTW,JAX,24419.0
DTW,LAS,106067.0
DTW,LGB,4.0
DTW,MCI,29668.0
DTW,MCO,129464.0
DTW,MDW,40793.0
DTW,MEM,12130.0
DTW,MFR,40.0
DTW,MHT,11946.0
DTW,MKE,31660.0
DTW,MSP,73561.0
DTW,MSY,28980.0
DTW,OAK,6512.0
DTW,ONT,45.0
DTW,PDX,15334.0
DTW,PHX,71944.0
DTW,PNS,77.0
DTW,PSP,1.0
DTW,RAP,1.0
DTW,RDU,33186.0
DTW,RNO,23.0
DTW,RSW,65724.0
DTW,SAN,36343.0
DTW,SDF,14354.0
DTW,SEA,71758.0
DTW,SFO,53030.0
DTW,SJC,8536.0
DTW,SLC,44694.0
DTW,SMF,4665.0
DTW,SNA,9987.0
DTW,STL,37918.0
DTW,TPA,69536.0
DTW,TUL,101.0
DTW,TUS,31.0
DTW,VPS,2.0
DTW,FSD,1.0
DTW,ISN,1.0
DTW,HSV,3203.0
DTW,PBI,11928.0
DTW,ABE,7781.0
DTW,FSM,1.0
DTW,AVL,165.0
DTW,BMI,6.0
DTW,CHA,4780.0
DTW,GSO,9552.0
DTW,GSP,12058.0
DTW,LEX,10702.0
DTW,ORF,12125.0
DTW,TYS,10003.0
DTW,ABQ,52.0
DTW,BGM,8006.0
DTW,BGR,114.0
DTW,BTV,10091.0
DTW,CAK,44.0
DTW,ELM,15916.0
DTW,ISP,2.0
DTW,ITH,7698.0
DTW,MSN,26873.0
DTW,OGS,1.0
DTW,PWM,13131.0
DTW,RIC,12449.0
DTW,ROC,15828.0
DTW,SWF,5615.0
DTW,CID,9368.0
DTW,MLI,5219.0
DTW,BZN,677.0
DTW,SBN,12108.0
DTW,CIU,2562.0
DTW,FNT,176.0
DTW,MBS,15592.0
DTW,PLN,6066.0
DTW,HDN,1.0
DTW,AGS,1.0
DTW,ATW,11909.0
DTW,CHO,2.0
DTW,CRW,3.0
DTW,DAY,9472.0
DTW,EVV,6258.0
DTW,FWA,7852.0
DTW,GRB,13643.0
DTW,LAN,13990.0
DTW,MGM,1.0
DTW,PIA,3.0
DTW,SGF,3.0
DTW,SRQ,1626.0
DTW,TTN,2262.0
DTW,XNA,4.0
DTW,CWA,4930.0
DTW,DLH,1.0
DTW,ESC,4008.0
DTW,IMT,2140.0
DTW,RHI,1.0
DTW,ERI,7866.0
DTW,ORH,1056.0
DTW,SBA,1.0
DTW,RKD,1.0
DTW,COU,1.0
DTW,PAE,1.0
DTW,CMI,1.0
DTW,LSE,2556.0
DTW,HTS,1.0
DTW,TOL,41.0
DTW,APN,2766.0
DTW,MKG,4.0
DTW,CMX,3.0
EWR,EYW,6177.0
EWR,FLL,134702.0
EWR,HPN,302.0
EWR,IAD,24587.0
EWR,ILM,4.0
EWR,IND,16572.0
EWR,JFK,10482.0
EWR,LAX,163250.0
EWR,LGA,17282.0
EWR,MDT,116.0
EWR,MIA,69792.0
EWR,MYR,14351.0
EWR,OMA,7554.0
EWR,ORD,130673.0
EWR,PHF,2.0
EWR,PHL,2333.0
EWR,PIT,25755.0
EWR,PVD,6916.0
EWR,ROA,7.0
EWR,SAV,13792.0
EWR,SYR,7782.0
EWR,TVC,619.0
EWR,AUS,38812.0
EWR,DFW,71384.0
EWR,HOU,238.0
EWR,IAH,85251.0
EWR,LIT,3.0
EWR,OKC,2641.0
EWR,SAT,12169.0
EWR,BHM,6.0
EWR,BOI,2.0
EWR,BUR,42.0
EWR,CHS,18982.0
EWR,CMH,16251.0
EWR,COS,1.0
EWR,DAL,188.0
EWR,DEN,82732.0
EWR,DSM,3.0
EWR,ECP,5.0
EWR,EGE,2381.0
EWR,ELP,33.0
EWR,FAR,2.0
EWR,FAT,1.0
EWR,GEG,9.0
EWR,GRR,7014.0
EWR,ICT,5.0
EWR,JAC,1804.0
EWR,JAX,16405.0
EWR,LAS,78844.0
EWR,LGB,1.0
EWR,MCI,13323.0
EWR,MCO,192816.0
EWR,MDW,32015.0
EWR,MEM,6881.0
EWR,MHT,1588.0
EWR,MKE,9868.0
EWR,MSP,48791.0
EWR,MSY,38225.0
EWR,MTJ,1146.0
EWR,OAK,2745.0
EWR,ONT,130.0
EWR,PDX,26461.0
EWR,PHX,68891.0
EWR,PNS,795.0
EWR,PSP,2090.0
EWR,RAP,276.0
EWR,RDU,48967.0
EWR,RNO,26.0
EWR,RSW,51697.0
EWR,SAF,1.0
EWR,SAN,42664.0
EWR,SDF,7609.0
EWR,SEA,55785.0
EWR,SFO,186134.0
EWR,SJC,7821.0
EWR,SLC,22758.0
EWR,SMF,5725.0
EWR,SNA,21828.0
EWR,STL,24270.0
EWR,TPA,74403.0
EWR,TUL,4.0
EWR,TUS,5.0
EWR,VPS,2978.0
EWR,HSV,2.0
EWR,MVY,2.0
EWR,EUG,12.0
EWR,RDM,26.0
EWR,PBI,79580.0
EWR,ABE,1586.0
EWR,JAN,1.0
EWR,MOB,1.0
EWR,AVL,7280.0
EWR,CHA,4.0
EWR,GSO,7329.0
EWR,GSP,6399.0
EWR,LEX,103.0
EWR,ORF,10434.0
EWR,TYS,7136.0
EWR,ABQ,10.0
EWR,ACK,1681.0
EWR,BGM,4.0
EWR,BGR,5903.0
EWR,BTV,11582.0
EWR,CAK,3631.0
EWR,ELM,576.0
EWR,HVN,2.0
EWR,ISP,29.0
EWR,ITH,24.0
EWR,MSN,4577.0
EWR,PWM,14457.0
EWR,RIC,11579.0
EWR,ROC,10519.0
EWR,SWF,43.0
EWR,CID,2.0
EWR,MLI,1.0
EWR,BZN,4076.0
EWR,SBN,1310.0
EWR,HDN,559.0
EWR,CHO,16.0
EWR,CRW,3.0
EWR,DAY,1540.0
EWR,EVV,1.0
EWR,FWA,1.0
EWR,IDA,1.0
EWR,LAN,1.0
EWR,LWB,1.0
EWR,OAJ,1.0
EWR,PIA,1.0
EWR,SGF,1.0
EWR,SRQ,12259.0
EWR,XNA,2961.0
EWR,ERI,2.0
EWR,SGU,1.0
EWR,GRI,1.0
EWR,ORH,3.0
EWR,SBA,4.0
EWR,PQI,2298.0
EYW,FLL,2788.0
EYW,LGA,330.0
EYW,MIA,19982.0
EYW,ORD,3065.0
EYW,PHL,587.0
EYW,SAV,6.0
EYW,AUS,1.0
EYW,DFW,4247.0
EYW,SAT,1.0
EYW,CHS,1.0
EYW,DEN,1.0
EYW,ECP,2.0
EYW,FAT,1.0
EYW,JAX,20.0
EYW,LAS,1.0
EYW,MCO,1422.0
EYW,MSY,4.0
EYW,PNS,1.0
EYW,RDU,1.0
EYW,RSW,144.0
EYW,SAN,1.0
EYW,SEA,1.0
EYW,SFO,1.0
EYW,SLC,1.0
EYW,TPA,1388.0
EYW,VPS,2.0
EYW,TLH,1.0
EYW,PBI,79.0
EYW,ABE,1.0
EYW,LFT,2.0
EYW,DAB,2.0
EYW,ORF,1.0
EYW,MLB,2.0
EYW,SRQ,16.0
EYW,COU,1.0
EYW,EKO,1.0
FLL,HPN,14011.0
FLL,IAD,19021.0
FLL,ILM,1.0
FLL,IND,18381.0
FLL,JFK,105764.0
FLL,LAX,55138.0
FLL,LGA,130783.0
FLL,MDT,1.0
FLL,MIA,7568.0
FLL,MYR,7207.0
FLL,OMA,46.0
FLL,ORD,72931.0
FLL,PHL,79496.0
FLL,PIT,21451.0
FLL,PVD,19440.0
FLL,ROA,1.0
FLL,SAV,24.0
FLL,SYR,5242.0
FLL,AMA,5.0
FLL,AUS,26106.0
FLL,DFW,81916.0
FLL,HOU,23630.0
FLL,IAH,57924.0
FLL,LBB,22.0
FLL,LIT,7.0
FLL,MAF,5.0
FLL,OKC,207.0
FLL,SAT,7620.0
FLL,SHV,1.0
FLL,BHM,333.0
FLL,BOI,11.0
FLL,BUR,32.0
FLL,CHS,4402.0
FLL,CMH,17326.0
FLL,CRP,2.0
FLL,DAL,23998.0
FLL,DEN,64512.0
FLL,DSM,9.0
FLL,ECP,14.0
FLL,EGE,1.0
FLL,ELP,103.0
FLL,GEG,11.0
FLL,GJT,1.0
FLL,GRR,1245.0
FLL,HRL,1.0
FLL,ICT,4.0
FLL,JAX,26246.0
FLL,LAS,34180.0
FLL,LGB,101.0
FLL,MCI,14129.0
FLL,MCO,37324.0
FLL,MDW,35801.0
FLL,MEM,4209.0
FLL,MHT,149.0
FLL,MKE,4632.0
FLL,MSP,19392.0
FLL,MSY,39849.0
FLL,OAK,228.0
FLL,ONT,6.0
FLL,PDX,69.0
FLL,PHX,19309.0
FLL,PNS,110.0
FLL,PSP,1.0
FLL,RDU,31315.0
FLL,RNO,8.0
FLL,RSW,1353.0
FLL,SAN,8304.0
FLL,SDF,4302.0
FLL,SEA,15895.0
FLL,SFO,31368.0
FLL,SJC,152.0
FLL,SLC,17455.0
FLL,SMF,100.0
FLL,SNA,27.0
FLL,STL,17643.0
FLL,TPA,39384.0
FLL,TUL,17.0
FLL,TUS,11.0
FLL,VPS,7.0
FLL,BQK,1.0
FLL,HSV,4.0
FLL,TLH,108.0
FLL,PBI,3630.0
FLL,ABE,1669.0
FLL,JAN,2.0
FLL,MOB,2.0
FLL,AVL,25380.0
FLL,CHA,1.0
FLL,DAB,91.0
FLL,GSO,2350.0
FLL,GSP,3328.0
FLL,LEX,4239.0
FLL,ORF,2914.0
FLL,TYS,8785.0
FLL,ABQ,60.0
FLL,BGR,1.0
FLL,ISP,15925.0
FLL,MSN,1.0
FLL,PBG,10490.0
FLL,PWM,51.0
FLL,RIC,18950.0
FLL,ROC,101.0
FLL,SWF,5397.0
FLL,BZN,6.0
FLL,FNT,994.0
FLL,HDN,359.0
FLL,ACY,25420.0
FLL,AGS,1.0
FLL,ASE,1.0
FLL,CRW,164.0
FLL,DAY,2.0
FLL,GNV,13.0
FLL,MGM,1.0
FLL,MLB,46.0
FLL,SRQ,143.0
FLL,TTN,7231.0
FLL,XNA,1.0
FLL,BLV,1355.0
FLL,ORH,5720.0
FLL,JST,1.0
FLL,LCK,3234.0
FLL,IAG,5551.0
FLL,LBE,8289.0
HPN,IAD,6.0
HPN,JFK,299.0
HPN,LGA,1178.0
HPN,MDT,3.0
HPN,MIA,1.0
HPN,ORD,18097.0
HPN,PHL,75.0
HPN,PIT,4.0
HPN,PVD,38.0
HPN,SAV,1.0
HPN,SYR,25.0
HPN,DFW,1.0
HPN,HOU,1.0
HPN,DEN,1.0
HPN,MCO,21587.0
HPN,MDW,1.0
HPN,MHT,3.0
HPN,PDX,1.0
HPN,PHX,1.0
HPN,RDU,1.0
HPN,RSW,7590.0
HPN,SFO,1.0
HPN,TPA,5915.0
HPN,TUL,1.0
HPN,TUS,1.0
HPN,MVY,4.0
HPN,PBI,31943.0
HPN,ABE,5.0
HPN,JAN,1.0
HPN,LFT,1.0
HPN,GSO,1.0
HPN,ORF,2.0
HPN,ACK,1007.0
HPN,BGM,3.0
HPN,BGR,1.0
HPN,BTV,12.0
HPN,ELM,1.0
HPN,HVN,10.0
HPN,ISP,1.0
HPN,ITH,4.0
HPN,PWM,8.0
HPN,RIC,1.0
HPN,ROC,4.0
HPN,SWF,39.0
HPN,CHO,1.0
HPN,SGF,1.0
HPN,SRQ,1.0
HPN,FLO,1.0
HPN,LEB,4.0
IAD,ILM,4322.0
IAD,IND,9552.0
IAD,JFK,7366.0
